apCode,bedCode,roomNumber,bedCount,isSingle,isGroundFloor,isFullyFm,hasCrib7Bedding,hasSmokeDetector,isTopFloorVulnerable,isGroundFloorNrOffice,hasNearbySprinkler,isArsonSuitable,isArsonDesignated,hasArsonInsuranceConditions,isSuitedForSexOffenders,hasEnSuite,isWheelchairAccessible,hasWideDoor,hasStepFreeAccess,hasFixedMobilityAids,hasTurningSpace,hasCallForAssistance,isWheelchairDesignated,isStepFreeDesignated,notes
NEWOMEN1,TEST803,3,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,
NEWOMEN1,TEST804,4,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,
NEWOMEN1,TEST805,5,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST806,6,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST807,7,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,
NEWOMEN1,TEST808,8,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,
NEWOMEN1,TEST809,9A,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,YES,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST810,9,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST811,10,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST812,11,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST813,12,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST814,14,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST815,15,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST816,16,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST817,17,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST818,18,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST819,19,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,
NEWOMEN1,TEST820,20,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,
NEWOMEN1,TEST821,21,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEWOMEN1,TEST822,22,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO,YES,
NEMEN1,TEST901,G1,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,
NEMEN1,TEST902,S1,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST903,S2,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST904,S3,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST905,S4,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST906,S5,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST907,S6,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST908,S7,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST909,S8,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST910,S9,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST911,S10,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST912,T1,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST913,T2,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST914,T3,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST915,T4,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST916,T5,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST917,T6,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST918,T7,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST919,T8,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST920,T9,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN1,TEST921,T10,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1001,101,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1002,102,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1003,103,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1004,104,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1005,105,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1006,106,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1007,107,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1008,108,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1009,109,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1010,110,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1011,201,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1012,202,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1013,203,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1014,205,1,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1015,206,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1016,207,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1017,209,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1018,210,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
NEMEN2,TEST1019,301,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1020,305,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1021,306,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1022,307,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1023,F1,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1024,F2,1,YES,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1025,F3,1,YES,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1026,F4,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1027,F5,1,YES,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1028,F6,1,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
NEMEN2,TEST1029,F7,1,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,
SWSCMEN3,TEST1101,1,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1102,2,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1103,3,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,
SWSCMEN3,TEST1104,4,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1105,5,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1106,6,1,YES,NO,YES,YES,YES,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1107,7,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1108,8,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1109,9,1,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1110,10,1,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1111,11,1,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1112,12,1,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1113,13,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1114,14,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1115,15,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1116,16,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOST
SWSCMEN3,TEST1117,17,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1118,18,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1119,19,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN3,TEST1120,20,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,
SWSCWOMEN1,TEST1201,1,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,
SWSCWOMEN1,TEST1202,2,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1203,3,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1204,4,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1205,5,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1206,6,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1207,7,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1208,8,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1209,9,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1210,10,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1211,11,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1212,12,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1213,13,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1214,14,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1215,15,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1216,16,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCWOMEN1,TEST1217,17,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,
SWSCWOMEN1,TEST1218,18,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,YES,NO,NO,
SWSCWOMEN1,TEST1219,19,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1301,1,1,YES,YES,YES,YES,YES,NO,YES,YES,YES,NO,NO,YES,YES,NO,NO,YES,YES,NO,YES,NO,YES,
SWSCMEN1,TEST1302,2,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,
SWSCMEN1,TEST1303,3,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,
SWSCMEN1,TEST1304,4,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,YES,
SWSCMEN1,TEST1305,5,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,
SWSCMEN1,TEST1306,6,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,YES,
SWSCMEN1,TEST1307,7,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,
SWSCMEN1,TEST1308,8,1,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,
SWSCMEN1,TEST1309,9,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1310,10,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1311,11,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1312,12,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1313,13,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1314,14,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1315,15,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1316,16,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1317,17,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1318,18,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1319,19,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN1,TEST1320,20,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1401,1,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1402,2,2,NO,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,Only one bed in room. Is suitable to accommodate 2x beds
SWSCMEN2,TEST1403,3,2,NO,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,Only one bed in room. Large enough to accommodate second bed
SWSCMEN2,TEST1404,4,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,
SWSCMEN2,TEST1405,5,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1406,6,2,NO,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,"Only one bed in room, large enough to accommodate second bed"
SWSCMEN2,TEST1407,7,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1408,8,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1409,9,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1410,10,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1411,12,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1412,13,1,YES,NO,YES,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1413,14,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1414,15,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1415,16,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1416,17,1,YES,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,
SWSCMEN2,TEST1417,2,2,NO,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,Only one bed in room. Is suitable to accommodate 2x beds
SWSCMEN2,TEST1418,3,2,NO,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,Only one bed in room. Large enough to accommodate second bed
SWSCMEN2,TEST1419,6,2,NO,NO,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,"Only one bed in room, large enough to accommodate second bed"
